"target","source","weight","mor"
"Daxx","TNFa",1.9395490158764,1
"Dbt","TNFa",1.40912911822333,-1
"Ddx58","TNFa",5.51245375090138,1
"Diablo","TNFa",0.944633608529252,1
"Dis3l","TNFa",2.58252998813924,-1
"Dnajb9","TNFa",2.60635082775389,1
"Dner","TNFa",4.52120212341275,1
"Dram1","TNFa",10.7582523735317,1
"Dtx2","TNFa",2.93131972832495,1
"Dusp16","TNFa",2.54438255792305,1
"E130308A19Rik","TNFa",1.5351297136617,-1
"Edf1","TNFa",1.45710521185055,1
"Edn1","TNFa",7.58562380277574,1
"Efna1","TNFa",18.6311093849306,1
"Efnb1","TNFa",1.63060071552912,1
"Ehd1","TNFa",4.97778667673511,1
"Elf3","TNFa",3.36869342414996,1
"Elovl7","TNFa",7.22917596047998,1
"Emp3","TNFa",4.07281957438268,1
"Entpd7","TNFa",1.94088388002142,1
"Erap1","TNFa",1.96136608119181,1
"Ern1","TNFa",2.01654863100341,1
"Etfb","TNFa",1.36517092706817,-1
"Ets1","TNFa",4.59117093435463,1
"Etv6","TNFa",1.73609941973358,1
"Eva1a","TNFa",2.74287685368767,1
"Eva1b","TNFa",0.979756624470168,1
"Fads3","TNFa",3.25482166635993,1
"Fam84a","TNFa",1.25101705593655,-1
"Fam8a1","TNFa",2.79023286487293,-1
"Fan1","TNFa",0.886769444245523,-1
"Fat2","TNFa",1.86397214757338,-1
"Fbxo17","TNFa",1.66359030378131,-1
"Fbxo9","TNFa",1.22866576013271,-1
"Fez1","TNFa",1.90106174483426,1
"Fgd6","TNFa",1.68118563096821,1
"Fgf5","TNFa",3.06471452970059,1
"Fgf9","TNFa",1.56160673004817,-1
"Filip1l","TNFa",3.06998715715713,1
"Fkbp1a","TNFa",1.64028712524451,1
"Fkbp2","TNFa",1.60114266783838,1
"Flt3l","TNFa",1.52375260617592,1
"Fmnl3","TNFa",2.64286623565892,1
"Foxq1","TNFa",4.00811968112408,-1
"Fut2","TNFa",1.35251606137992,1
"Fzd3","TNFa",1.75952306028473,-1
"G0s2","TNFa",7.5134838615789,1
"Gata6","TNFa",2.85612041887431,1
"Gbp2","TNFa",3.29113068998146,1
"Gbp2b","TNFa",3.29113068998146,1
"Gbp3","TNFa",3.83514388980204,1
"Gbp7","TNFa",3.83514388980204,1
"Gch1","TNFa",11.2985183796255,1
"Gjd3","TNFa",0.712127103065053,1
"Glul","TNFa",3.17860060427689,-1
"Gna15","TNFa",1.85372930987607,1
"Gnai1","TNFa",2.11894815543924,-1
"Gorab","TNFa",2.82023506022263,1
"Gpd1l","TNFa",3.43899131161343,-1
"Gpr176","TNFa",3.01218627261636,1
"Gpr68","TNFa",1.74055681554022,1
"Gsap","TNFa",4.86816241367859,1
"Gsto1","TNFa",2.17063702407069,1
"Hadh","TNFa",1.98323729084498,-1
"Hbegf","TNFa",3.9613956923458,1
"Hdgf","TNFa",1.95292276562628,1
"Hint3","TNFa",2.67719702873024,1
"Hivep1","TNFa",2.77850448326811,1
"Hivep2","TNFa",2.66895340025501,1
"Hltf","TNFa",2.41579284907305,-1
"Hrh1","TNFa",2.31916433087726,1
"Icam1","TNFa",22.0393407198016,1
"Icosl","TNFa",2.24904628294813,1
"Ifih1","TNFa",4.55036965991984,1
"Ifnar1","TNFa",1.47625118988582,1
"Ifnar2","TNFa",7.58070068614032,1
"Ifngr1","TNFa",4.14651940455902,1
"Ifngr2","TNFa",7.37778887147541,1
"Ikbke","TNFa",3.77316318124465,1
"Il13ra2","TNFa",5.09220378761895,1
"Il15","TNFa",5.50710022230726,1
"Il15ra","TNFa",3.92886676177841,1
"Il17c","TNFa",1.52738520110861,1
"Il18r1","TNFa",2.91477864703909,1
"Il1a","TNFa",5.71291563089565,1
"Il1b","TNFa",16.5963153705629,1
"Il1f9","TNFa",13.4251743244498,1
"Il1r2","TNFa",5.6565650472265,1
"Il1rn","TNFa",4.75429798599401,1
"Il20","TNFa",1.72263603250005,1
"Il4i1","TNFa",3.94292416917586,1
"Il4ra","TNFa",2.87214773347727,1
"Il6","TNFa",19.7035733279822,1
"Il6st","TNFa",2.48101898350324,1
"Il7r","TNFa",7.09678619714611,1
"Ilk","TNFa",1.84940459188165,1
"Inhba","TNFa",15.5631986771982,1
"Ints8","TNFa",1.60642362472306,-1
"Irak2","TNFa",4.6053085713551,1
"Irak3","TNFa",1.65619719275239,1
"Irf1","TNFa",15.6507267043495,1
"Irf2","TNFa",3.53080470776478,1
"Irgq","TNFa",1.6204947368021,1
"Irs1","TNFa",3.37764270525427,-1
"Isl1","TNFa",2.46669280418669,-1
"Itga5","TNFa",3.74756018806012,1
"Itgav","TNFa",3.22582639550885,1
"Itm2a","TNFa",2.22463856158613,-1
"Itsn2","TNFa",1.02179475964254,1
"Jade1","TNFa",2.56132061562045,-1
"Junb","TNFa",6.83098738821544,1
"Kdm6b","TNFa",3.10182355657554,1
"Klf6","TNFa",3.78203303037057,1
"Klf7","TNFa",2.51824847206171,1
"Klf9","TNFa",2.15108362886135,1
"Klhl5","TNFa",1.6639695349504,1
"Kmo","TNFa",3.39598834874691,1
"Kynu","TNFa",5.49797792230313,1
"L3mbtl3","TNFa",2.12578999909147,-1
"L3mbtl4","TNFa",1.21200031293922,1
"Lactb","TNFa",2.92363565477825,1
"Lamb3","TNFa",4.66990965715321,1
"Lamc2","TNFa",3.58070693343418,1
"Layn","TNFa",1.67073834356564,1
"Lbp","TNFa",3.90710470496408,1
"Lgalsl","TNFa",2.72265223367311,1
"Lif","TNFa",8.15856021734296,1
"Lrrc49","TNFa",2.41929417692246,1
"Lsr","TNFa",2.0015298144308,1
"Ltb","TNFa",4.82731163146672,1
"Luc7l3","TNFa",1.48712191275867,-1
"Lyn","TNFa",2.73823771105525,1
"Maff","TNFa",6.74035400895573,1
"Malsu1","TNFa",1.34384010953275,-1
"Map2k2","TNFa",1.14645867053269,1
"Map3k8","TNFa",6.42604490704437,1
"Marc1","TNFa",3.21078327533604,-1
"Mark1","TNFa",1.12011161427136,1
"Mast4","TNFa",2.13489583119352,1
"Meox1","TNFa",1.80748531008455,1
"Mfhas1","TNFa",2.24319084052845,1
"Mmp12","TNFa",6.47701710876828,1
"Mmp13","TNFa",7.10575903301674,1
"Mmp3","TNFa",4.2237254812602,1
"Mmp9","TNFa",12.5887577301903,1
"Mreg","TNFa",3.03052755771632,1
"Msantd3","TNFa",2.65239487663391,1
"Msc","TNFa",5.13153037864027,1
"Mterf2","TNFa",2.42378887327125,-1
"Mtss1","TNFa",1.36288020632456,1
"Myo10","TNFa",2.88903169410129,1
"Myo1b","TNFa",1.81162433409355,1
"Myocd","TNFa",3.21160536015681,1
"Naa16","TNFa",1.2200452470662,-1
"Ncoa7","TNFa",2.45334938480169,1
"Ndufb5","TNFa",1.56821295852714,-1
"Ndufc1","TNFa",1.14911985216673,-1
"Necap2","TNFa",2.72740852022079,1
"Nedd9","TNFa",3.61910852924436,1
"Nfatc1","TNFa",0.759864956586758,1
"Nfatc3","TNFa",1.27463129089314,-1
"Nfe2l3","TNFa",3.45484501325612,1
"Nfia","TNFa",1.67845457497357,-1
"Nfkb1","TNFa",9.34895801819977,1
"Nfkb2","TNFa",5.00245014832866,1
"Nfkbia","TNFa",12.5677004377236,1
"Nfkbib","TNFa",2.08712740694308,1
"Nfkbie","TNFa",10.3562053669893,1
"Nfkbiz","TNFa",11.3515542196591,1
"Ninj1","TNFa",8.56073467679646,1
"Nipal4","TNFa",3.04940784510847,1
"Nkx3-1","TNFa",2.8716327693324,1
"Noct","TNFa",3.9271565427198,1
"Nod2","TNFa",2.26523897000479,1
"Nr2f2","TNFa",3.38501919592333,-1
"Nrcam","TNFa",2.10832923486428,1
"Nrp2","TNFa",1.64959476831413,1
"Nuak2","TNFa",10.3070131299341,1
"Nudt6","TNFa",1.79424286762735,-1
"Nup153","TNFa",1.61852965401635,1
"Olr1","TNFa",7.46850691871764,1
"Optn","TNFa",4.16544356524146,1
"Ormdl1","TNFa",1.52180838420601,-1
"Pak6","TNFa",1.94632970448849,-1
"Palmd","TNFa",2.3600271198429,-1
"Pank1","TNFa",3.59429195582641,-1
"Panx1","TNFa",3.60316499711186,1
"Parp12","TNFa",5.81203210397586,1
"Pcdh12","TNFa",0.765744179336504,1
"Pdcd1lg2","TNFa",2.67505101834554,1
"Pdcd5","TNFa",2.23173016265123,1
"Pdgfb","TNFa",2.61936830562906,1
"Pdlim4","TNFa",1.62540692052757,1
"Pdp2","TNFa",2.38442254879415,-1
"Pdpn","TNFa",2.35425067871459,1
"Pdzk1ip1","TNFa",3.51106496874846,1
"Pecr","TNFa",1.42968301861196,-1
"Pex19","TNFa",1.30850092986442,-1
"Pglyrp2","TNFa",0.960366318910979,1
"Pglyrp4","TNFa",1.30831642238778,1
"Pgm3","TNFa",1.90534466068897,1
"Pid1","TNFa",1.3771472536459,1
"Piezo1","TNFa",1.11035025904215,1
"Pik3c2b","TNFa",2.48879321546248,-1
"Pik3cd","TNFa",1.83375429821363,1
"Pim3","TNFa",4.99516602512051,1
"Pla2g12a","TNFa",2.14862555410992,-1
"Pla2g4c","TNFa",2.34811971701458,1
"Plau","TNFa",11.4928841557209,1
"Plaur","TNFa",4.86780958893685,1
"Plekhf1","TNFa",1.87483015350132,1
"Plekhh1","TNFa",2.00632241874634,-1
"Pmaip1","TNFa",7.37565382851013,1
"Pml","TNFa",1.94773991090544,1
"Polg2","TNFa",2.28788609498139,-1
"Pomgnt2","TNFa",1.49293261544562,-1
"Pou5f1","TNFa",0.992114941287307,1
"Ppard","TNFa",1.67046300525795,1
"Ppl","TNFa",3.91687158111365,-1
"Ppp1r15a","TNFa",5.68499129784359,1
"Ppp1r18","TNFa",2.80337600963639,1
"Ppp2r5a","TNFa",1.25720167047998,-1
"Ppp3cc","TNFa",0.966943408452426,1
"Ppp4r4","TNFa",3.32805460896588,1
"Prdm1","TNFa",3.77610411515789,1
"Prickle1","TNFa",2.88555400536802,-1
"Psmb10","TNFa",3.96919101390365,1
"Psmb8","TNFa",3.36524539363305,1
"Psmb9","TNFa",7.50777685418299,1
"Psme1","TNFa",3.80358000933585,1
"Ptafr","TNFa",2.38025033533373,1
"Ptcd3","TNFa",1.44712005799061,-1
"Ptgfr","TNFa",2.22493367950028,1
"Ptpn4","TNFa",1.27564228205023,-1
"Ptprk","TNFa",2.35262910030524,1
"Ptx3","TNFa",21.5027341668347,1
"Qpct","TNFa",3.67212334836294,1
"Rab24","TNFa",2.44193802165061,1
"Rab3ip","TNFa",1.21940230838488,1
"Rarres1","TNFa",6.66129423184038,1
"Rbms1","TNFa",2.313749834635,1
"Rcan1","TNFa",3.25198254611648,1
"Rel","TNFa",3.37740856898264,1
"Rela","TNFa",1.58201083278552,1
"Relb","TNFa",9.26459378466974,1
"Rfx5","TNFa",2.6168579169292,1
"Rhbdf2","TNFa",2.81158712057678,1
"Rhbdl2","TNFa",3.67783737126775,1
"Rhcg","TNFa",3.1016003564153,1
"Rhobtb2","TNFa",1.5516798435557,-1
"Rhog","TNFa",1.68066795849706,1
"Ripk2","TNFa",5.57240789372111,1
"Rnd1","TNFa",4.68488068272288,1
"Rnd3","TNFa",4.73582950825439,1
"Rnf19b","TNFa",5.24584830241922,1
"Rnf207","TNFa",0.899821739014501,1
"Rnf8","TNFa",0.711365341133036,-1
"Robo1","TNFa",4.10225401260306,1
"Robo4","TNFa",1.54202181296382,1
"Rpl22","TNFa",1.05229511885638,-1
"Rrad","TNFa",2.93315643858089,1
"Rwdd3","TNFa",1.57719620563131,-1
"S100a3","TNFa",3.6792534706451,1
"S100a9","TNFa",3.05689212285398,1
"Sbno2","TNFa",1.57781880148978,1
"Scp2","TNFa",2.19753008133855,-1
"Sdc4","TNFa",8.12277620754622,1
"Sdcbp","TNFa",2.75084618372005,1
"Sdhaf1","TNFa",1.26460082616679,-1
"Sele","TNFa",4.00388617410958,1
"Selenok","TNFa",1.74583340668796,1
"Selenom","TNFa",5.87343541930175,1
"Serpina3a","TNFa",1.14057993243739,1
"Serpina3b","TNFa",1.14057993243739,1
"Serpina3c","TNFa",1.14057993243739,1
"Serpina3f","TNFa",1.14057993243739,1
"Serpina3g","TNFa",1.14057993243739,1
"Serpina3i","TNFa",1.14057993243739,1
"Serpina3j","TNFa",1.14057993243739,1
"Serpina3k","TNFa",1.14057993243739,1
"Serpina3m","TNFa",1.14057993243739,1
"Serpina3n","TNFa",1.14057993243739,1
"Serpinb2","TNFa",8.39444170736019,1
"Serpinb8","TNFa",2.48910719749599,1
"Sgpp2","TNFa",5.23194914833042,1
"Six5","TNFa",1.02165546478636,1
"Six6","TNFa",0.796525334116873,1
"Slamf8","TNFa",2.62375338996322,1
"Slc11a2","TNFa",1.78336292586211,1
"Slc12a7","TNFa",4.07095993463152,1
"Slc25a37","TNFa",2.57992027406168,1
"Slc25a38","TNFa",1.3777090278613,-1
"Slc27a3","TNFa",2.29366602377701,-1
"Slc28a3","TNFa",1.88514542162436,1
"Slc2a6","TNFa",10.2491083436558,1
"Slc31a2","TNFa",3.77484410479868,1
"Slc34a2","TNFa",1.29672561210466,1
"Slc39a14","TNFa",2.09787643979942,1
"Slc41a2","TNFa",5.35799494026177,1
"Slc52a3","TNFa",0.835773579375828,1
"Slc7a2","TNFa",2.92978995259465,1
"Slc8b1","TNFa",1.56557654829671,1
"Slc9a8","TNFa",1.85660558916543,1
"Slco3a1","TNFa",2.40003887429459,1
"Smad3","TNFa",2.09548849341512,1
"Smurf2","TNFa",2.83950205865992,1
"Snapc4","TNFa",1.22270891119647,1
"Sod2","TNFa",13.6231102743594,1
"Sox12","TNFa",1.38490579217528,-1
"Spidr","TNFa",1.14098110413889,1
"Sqstm1","TNFa",3.65020275325832,1
"Srgn","TNFa",3.95132838618118,1
"Ssx2ip","TNFa",1.80782307687077,-1
"Stap2","TNFa",2.93694194218161,1
"Stard5","TNFa",2.78159258061792,1
"Stat5a","TNFa",3.63348929436324,1
"Steap4","TNFa",3.17045414457173,1
"Stx11","TNFa",3.35735106824701,1
"Styk1","TNFa",1.92533044921355,1
"Susd6","TNFa",5.82150256897803,1
"Sv2a","TNFa",1.59655709917975,-1
"Syngr3","TNFa",3.5491304649225,1
"Taf13","TNFa",2.13897468860139,1
"Tagln2","TNFa",3.18867401199,1
"Tap1","TNFa",7.70463321512629,1
"Tap2","TNFa",1.96303637786857,1
"Tapbp","TNFa",3.97974251672057,1
"Tapbpl","TNFa",2.57871263092533,1
"Tex2","TNFa",2.32941971841639,-1
"Tfpi2","TNFa",7.95542236211236,1
"Thap11","TNFa",2.04380527827988,-1
"Thyn1","TNFa",1.96430021383221,-1
"Tifa","TNFa",6.05229277160913,1
"Tlr2","TNFa",7.03935776820502,1
"Tmem106a","TNFa",1.40797252792462,1
"Tmem132a","TNFa",1.33377866956946,1
"Tmem217","TNFa",4.03815067960134,1
"Tmem51","TNFa",3.27703882332962,1
"Tmem52b","TNFa",2.3656332938276,1
"Tmprss11d","TNFa",0.802416306802447,1
"Tnc","TNFa",3.78415871627128,1
"Tnf","TNFa",15.3244291118782,1
"Tnfaip1","TNFa",2.77854938464495,1
"Tnfaip2","TNFa",12.2137267034154,1
"Tnfaip3","TNFa",35.4007175514781,1
"Tnfaip6","TNFa",16.2349399487869,1
"Tnfaip8","TNFa",4.91757411899349,1
"Tnfrsf11b","TNFa",6.55413192617231,1
"Tnfrsf9","TNFa",5.17197239359527,1
"Tnfsf15","TNFa",4.94486426214125,1
"Tnip1","TNFa",6.42959443446254,1
"Tnip2","TNFa",3.39428997789513,1
"Tnip3","TNFa",5.08510472718145,1
"Tomm20","TNFa",1.59221698503872,-1
"Tpra1","TNFa",1.62433249241107,1
"Tpst1","TNFa",3.29454804709518,1
"Traf1","TNFa",9.39600119511034,1
"Traf2","TNFa",1.37413017284841,1
"Traf3","TNFa",2.59293099910404,1
"Traf4","TNFa",1.62068323520798,1
"Trip10","TNFa",2.41616035222027,1
"Trp53bp2","TNFa",2.43444445499079,1
"Tslp","TNFa",3.23290803893451,1
"Ttc28","TNFa",1.27933582955293,-1
"Txndc16","TNFa",2.63667883678553,-1
"Tyk2","TNFa",2.36304336216681,1
"Tymp","TNFa",4.01862514336095,1
"Ube2z","TNFa",2.24879962181531,1
"Ubr5","TNFa",1.62539184425059,-1
"Upk1b","TNFa",1.20680380612435,-1
"Usp43","TNFa",3.44922455572442,1
"Uxs1","TNFa",4.23497082219788,1
"Vcam1","TNFa",6.39398009755798,1
"Vegfc","TNFa",3.86349957263496,1
"Vnn1","TNFa",3.40212675283373,1
"Vps37c","TNFa",0.979030114376252,1
"Wasf3","TNFa",1.57402377075337,-1
"Wnt5a","TNFa",3.40061118520816,1
"Wtap","TNFa",3.22152819902064,1
"Wwc1","TNFa",1.76747457724685,1
"Xpa","TNFa",1.60925039270163,-1
"Zbtb17","TNFa",0.849533093207137,1
"Zbtb18","TNFa",1.77465012874499,-1
"Zbtb46","TNFa",1.03839671532275,1
"Zc3h12c","TNFa",3.08690210748234,1
"Zc3h7b","TNFa",0.856819392904367,1
"Zfp280b","TNFa",0.929391538782448,-1
"Zfp398","TNFa",1.61067329477994,-1
"Zfp697","TNFa",2.63240536276063,1
"Zfp750","TNFa",2.3432925788401,-1
"Zhx1","TNFa",2.25441841830095,-1
"Zhx3","TNFa",1.22664881282399,-1
"1700012P22Rik","Trail",0.867473028452254,1
"1700018B08Rik","Trail",0.729899236593838,1
"4930590J08Rik","Trail",0.91186156079228,1
"4932438H23Rik","Trail",0.739560383492682,1
"4933421I07Rik","Trail",1.32065490259668,1
"6030468B19Rik","Trail",2.21300321523207,1
"Acmsd","Trail",0.933979755966656,1
"Adamts17","Trail",1.5773492573586,-1
"Adamts20","Trail",0.581186073294305,1
"Adamtsl2","Trail",0.695165401357515,-1
"Adamtsl5","Trail",1.20430141333721,1
"Adgb","Trail",0.593306652538614,-1
"Afg3l2","Trail",1.10464524614514,-1
"Afmid","Trail",2.31305514312579,-1
"Aicda","Trail",0.647079475166167,1
"Akap7","Trail",0.715325902523029,1
"Akt1s1","Trail",1.52742851543914,-1
"Aldh5a1","Trail",1.62472968677928,1
"Anapc5","Trail",1.47737621375974,-1
"Ankmy1","Trail",0.514300353176156,-1
"Ankrd33","Trail",0.86588637557404,1
"Anks3","Trail",0.902682956667447,-1
"Aptx","Trail",0.843119378395665,-1
"Aqp5","Trail",0.908786298702558,1
"Arglu1","Trail",1.16975183954861,-1
"Armc4","Trail",0.622126900755351,1
"Art1","Trail",0.553245998079464,1
"Asb12","Trail",1.43356957418812,1
"Asb15","Trail",0.864675188255758,1
"Asb2","Trail",1.85309205259466,1
"Asmt","Trail",0.559921502529721,1
"Astn1","Trail",0.792657605866336,1
"Asz1","Trail",1.17853451670649,1
"Atcay","Trail",0.988749474798132,1
"Atp11a","Trail",0.755231005478809,-1
"Bach2","Trail",1.939233902246,1
"Bank1","Trail",1.67912731336363,1
"BC048403","Trail",1.71745544166048,-1
"Bhmt","Trail",1.27667238263648,1
"Bpnt1","Trail",0.898034182295242,-1
"Bri3","Trail",2.3524513301403,1
"Brinp2","Trail",1.05490486018142,1
"Brs3","Trail",0.857473561278004,1
"Btbd17","Trail",0.976725227811125,1
"C130060K24Rik","Trail",0.796094583175229,1
"C330007P06Rik","Trail",1.37939389765807,-1
"Cabs1","Trail",0.926411949037408,-1
"Canx","Trail",1.43096126573598,-1
"Capg","Trail",1.93271729205686,1
"Caprin1","Trail",1.03579228726351,-1
"Car5a","Trail",0.887532105384476,1
"Cbfa2t3","Trail",2.08475037082496,1
"Ccdc105","Trail",1.26474567362882,1
"Ccdc151","Trail",1.33921956531812,1
"Ccdc153","Trail",1.31454621313741,1
"Ccdc155","Trail",1.69945908127163,1
"Ccdc182","Trail",0.687955890546547,1
"Ccdc184","Trail",0.980955762567009,1
"Ccdc38","Trail",1.0572313282852,1
"Ccdc81","Trail",1.28187512903428,1
"Ccl17","Trail",0.93170681032073,1
"Cct4","Trail",1.39411777279901,-1
"Cd163l1","Trail",0.782183419350587,-1
"Cd300ld","Trail",0.296476172472772,1
"Cd300ld2","Trail",0.296476172472772,1
"Cd300ld3","Trail",0.296476172472772,1
"Cd300ld4","Trail",0.296476172472772,1
"Cd300ld5","Trail",0.296476172472772,1
"Cd300lf","Trail",0.296476172472772,1
"Cd5l","Trail",0.774552244173215,1
"Cd72","Trail",1.68423744202647,1
"Cd79a","Trail",0.973768673164574,1
"Cecr2","Trail",0.891944780448893,1
"Celf6","Trail",1.20276037908051,1
"Chad","Trail",0.718491068145165,1
"Chchd3","Trail",1.14479617758593,-1
"Chrna6","Trail",1.15899111692354,1
"Clcn1","Trail",0.619571068046373,1
"Clec14a","Trail",1.09344556496538,1
"Clvs1","Trail",1.2863268876553,-1
"Cma1","Trail",0.757631085938512,-1
"Cmtm6","Trail",1.3156310635619,-1
"Cnr2","Trail",0.712985466774597,1
"Cog2","Trail",1.31052647409731,-1
"Col6a5","Trail",0.735346602806288,1
"Colec10","Trail",0.931116111219405,1
"Copa","Trail",0.776398276477381,-1
"Cox6c","Trail",1.33053206563104,1
"Cpa2","Trail",1.04409971999362,1
"Cpsf1","Trail",0.890211844787775,-1
"Crcp","Trail",0.969513166986802,-1
"Crhr2","Trail",0.44851880541199,1
"Crmp1","Trail",0.790100622884266,1
"Cryga","Trail",0.877588410904933,1
"Csnk2a1","Trail",1.18611096326699,-1
"Cst7","Trail",2.08453480085733,1
"Ctdnep1","Trail",1.00224441383126,1
"Ctnnb1","Trail",1.42695332184685,-1
"Ctxn3","Trail",0.778679796588567,1
"Cxcr3","Trail",0.57433236375374,-1
"Cyfip1","Trail",1.48120011181251,-1
"D130043K22Rik","Trail",0.710129520809614,1
"Ddi1","Trail",0.960598460476705,1
"Ddx19a","Trail",1.45625861322515,-1
"Ddx24","Trail",1.33527014896285,-1
"Ddx42","Trail",1.39883609570112,-1
"Defb23","Trail",0.83726065894418,1
"Defb26","Trail",0.862465765026755,1
"Derl1","Trail",0.963875945394077,-1
"Dhh","Trail",0.825442949905667,1
"Dmbx1","Trail",1.20474693500154,1
"Dmrtc2","Trail",1.48746499327238,-1
"Dnajb8","Trail",1.36639666486338,-1
"Dnajc14","Trail",1.92062062832319,-1
"Dnajc5b","Trail",0.8664451838372,1
"Dnal4","Trail",1.3617472016637,1
"Dnase2b","Trail",0.938173211825695,1
"Dnmt3l","Trail",0.750594017428211,1
"Drc7","Trail",0.812247988273431,1
"Dtnbp1","Trail",1.13062159856921,1
"Dusp21","Trail",0.746331668442904,-1
"Dyrk1a","Trail",0.484600190040214,1
"Efcab10","Trail",1.33019627416834,-1
"Efcab6","Trail",0.378294234295817,1
"Ehmt1","Trail",0.808347809279737,-1
"Eif3b","Trail",1.36947661017113,-1
"Eif4g1","Trail",1.65854093926674,-1
"Elavl1","Trail",1.11844348799999,-1
"Emc1","Trail",0.884475661888864,-1
"Enho","Trail",1.33243198831256,1
"Epb42","Trail",0.925845779543307,1
"Exoc3l2","Trail",0.995968655093798,1
"Faap24","Trail",1.37324641370439,-1
"Faf2","Trail",1.37077136755062,-1
"Fam129c","Trail",0.964653136750255,1
"Fam162b","Trail",0.891399110338924,1
"Fam181a","Trail",0.812722411624125,-1
"Fam184b","Trail",1.06836604892866,-1
"Fam71a","Trail",0.744147498237989,1
"Fam90a1a","Trail",0.46857118296308,1
"Fam90a1b","Trail",0.46857118296308,1
"Farsb","Trail",2.37640837009096,-1
"Fbln1","Trail",1.03899161089347,1
"Fbxo36","Trail",0.789497240895502,-1
"Fbxo41","Trail",0.740846165308076,-1
"Fbxw2","Trail",0.92158258571171,-1
"Fhl5","Trail",0.598342906015413,1
"Flcn","Trail",1.59343944823718,1
"Fmnl1","Trail",1.25681134889757,1
"Fnbp4","Trail",1.12766606198367,-1
"Fndc5","Trail",0.738902915853659,1
"Foxb1","Trail",0.809587716610137,1
"Foxg1","Trail",0.502891566202225,1
"Frmpd1","Trail",2.23461424298725,-1
"Fscn2","Trail",0.812297293552815,-1
"Fsd2","Trail",0.898453206597414,1
"Gadl1","Trail",1.18316321429431,-1
"Gal3st2","Trail",0.292685082071631,1
"Gal3st2b","Trail",0.292685082071631,1
"Gal3st2c","Trail",0.292685082071631,1
"Galntl6","Trail",0.875156790871352,1
"Gart","Trail",1.39946124788647,-1
"Gatc","Trail",1.36296697672721,-1
"Gcsam","Trail",1.58917045218895,1
"Gdi2","Trail",1.26907767471811,-1
"Gkn2","Trail",1.28403832300813,1
"Glipr1l1","Trail",0.581112086469389,1
"Glipr1l3","Trail",0.581112086469389,1
"Glra2","Trail",0.746729094192746,1
"Gnat3","Trail",0.797707049410311,1
"Gng7","Trail",0.800144833923799,1
"Gnl3l","Trail",2.05913973383355,-1
"Gnrhr","Trail",0.529476133170147,1
"Gpr18","Trail",3.24080482584031,1
"Gpr83","Trail",1.20914235356687,-1
"Gpr89","Trail",1.28247830539938,-1
"Gpx2","Trail",1.83382481059606,1
"Grin3a","Trail",0.653140117230403,1
"Gsc2","Trail",0.856851242279462,-1
"Gtf2i","Trail",1.45452084843956,-1
"Guca1a","Trail",0.512176122871522,1
"Gucy2c","Trail",0.934853258555989,1
"Hand2","Trail",0.735737960977567,1
"Higd1b","Trail",0.772625793823813,1
"Hnrnph1","Trail",1.34862578017132,-1
"Hormad2","Trail",0.886749512629167,1
"Hoxb1","Trail",0.634743666548805,1
"Hoxd4","Trail",0.919126683575072,1
"Hps1","Trail",0.593398217473866,1
"Hrh3","Trail",0.571956185150304,1
"Hsp90ab1","Trail",2.3854896038326,-1
"Hspa1l","Trail",0.756252003047169,1
"Hspa5","Trail",2.49203225703395,-1
"Htr1f","Trail",1.43670826425636,-1
"Hvcn1","Trail",2.1822532622856,1
"Hyal5","Trail",0.245949098332171,1
"Ifnlr1","Trail",1.71424730315627,1
"Ift27","Trail",0.664266787965374,1
"Ildr1","Trail",0.900852435167324,1
"Impg1","Trail",0.713784309510662,-1
"Insl5","Trail",0.702139597965888,-1
"Irf2bp1","Trail",0.822628088694362,1
"Isx","Trail",1.02679710759791,1
"Itgb1bp2","Trail",0.783930149400187,-1
"Kars","Trail",1.81966089256836,-1
"Kcna5","Trail",1.48005006589551,1
"Kcnab3","Trail",0.951733669534874,-1
"Kcnh1","Trail",1.011297039417,-1
"Kcnh7","Trail",0.732557876757358,-1
"Kctd19","Trail",0.790190896053194,1
"Kif12","Trail",1.18964195435317,1
"Kif19a","Trail",0.585585773284963,1
"Kif1a","Trail",0.584840270057792,-1
"Kif5a","Trail",0.75620045879296,1
"Klhl14","Trail",1.7627600009602,-1
"Klk1","Trail",0.07123631875589,1
"Klk1b1","Trail",0.07123631875589,1
"Klk1b11","Trail",0.07123631875589,1
"Klk1b16","Trail",0.07123631875589,1
"Klk1b21","Trail",0.07123631875589,1
"Klk1b22","Trail",0.07123631875589,1
"Klk1b24","Trail",0.07123631875589,1
"Klk1b26","Trail",0.07123631875589,1
"Klk1b27","Trail",0.07123631875589,1
"Klk1b3","Trail",0.07123631875589,1
"Klk1b4","Trail",0.07123631875589,1
"Klk1b5","Trail",0.07123631875589,1
"Klk1b8","Trail",0.07123631875589,1
"Klk1b9","Trail",0.07123631875589,1
"Krt25","Trail",0.968567562947449,1
"Krt35","Trail",1.08224727064896,1
"Krtap10-10","Trail",0.186186607886661,1
"Krtap10-4","Trail",0.186186607886661,1
"Krtap12-1","Trail",0.186186607886661,1
"Krtap4-13","Trail",0.353548822179026,1
"Krtap4-6","Trail",0.353548822179026,1
"Krtap4-9","Trail",0.353548822179026,1
"Kyat1","Trail",0.776287876147729,1
"Lair1","Trail",0.959069513376365,1
"Lca5l","Trail",1.25931104307433,1
"Lgals4","Trail",0.929940704379513,1
"Lgmn","Trail",2.05573574641963,1
"Lhfpl5","Trail",1.02958657449108,1
